form_id,widget_name,Form Category,Submissions
200893691372057,Take Photo,Registration Form,2793
200538550696864,Terms & Conditions,Consent/Acknowledgement Form,2791
201308007404036,E-Signature,Consent/Acknowledgement Form,2787
62498074298167,"Spacer,E-Signature",Content Form,2786
91413491781156,Submissions Counter,Consent/Acknowledgement Form,2786
91925233305150,Facebook Pixel,Quote Form,2785
93010808686460,"Random Value Generator,Dynamic QR Code",Order Form,2784
81294500139150,File Uploader by Uploadcare,Event Registration Form,2780
93253914195159,Google Analytics,Content Form,2780
200895952939068,Unique ID,Registration Form,2777
80376335184156,Google Analytics,Request Form,2774
82703946099468,Get Form Page URL,Registration Form,2774
200584834439057,Auto Complete,Registration Form,2772
200274210933848,Google Analytics,Registration Form,2771
92856032502453,Geolocation,Surveys,2770
200754954519159,"Terms & Conditions,E-Signature,Unique ID",Consent/Acknowledgement Form,2770
72830409752155,"Random Value Generator,Google Analytics,Get Referrer,Get User Agent,Time Tracker,Get Visitor Location",Application Form,2769
200968504593058,Matrix Dynamique,Report Form,2765
51708293976165,US State Picker,Contact Form,2764
200083096618050,Smooth Signature,Registration Form,2762
91167086116154,Button Checkboxes,Feedback Form,2756
201104580542039,"Matrix Dynamique,Dynamic Textbox,Auto Complete,Basic Separator",Request Form,2756
61995849542170,Fancy Timer,Booking Form,2755
81566561729871,"Terms & Conditions,Preview Before Submit",Report Form,2755
201145246853250,Terms & Conditions,Evaluation Form,2752
91574658119164,Add Options,Registration Form,2751
200693480897063,"E-Signature,Form Calculation,Get Form Page URL",Report Form,2748
60977308155967,Form Calculation,Registration Form,2747
91626551476160,"Google Analytics,Terms & Conditions",Application Form,2747
200119136266044,E-Signature,Report Form,2744
21063979564968,Accessibility Enhancer,Application Form,2742
200216695284052,"Unique ID,Preview Before Submit,Review Before Submit",Employment Form,2742
92704093558362,Terms & Conditions,Content Form,2740
201286714527052,"Smooth Signature,Birth Date Picker",Consent/Acknowledgement Form,2735
92974168391167,"Google Analytics,Get Form Page URL",Registration Form,2733
200793831588061,Submissions Counter,Request Form,2731
82176615543964,E-Signature,Report Form,2730
201314192622040,Form Calculation,Payment Form,2730
72390796984172,E-Signature,Request Form,2729
80885223490965,Terms & Conditions,Contact Form,2727
201124644231138,E-Signature,Appointment Form,2724
200976583934265,Google Analytics,Request Form,2722
90325035258150,Google Analytics,Request Form,2720
70677813113960,E-Signature,Report Form,2719
201303877605049,Date Picker,Quiz Form,2717
200992516453053,E-Signature,Registration Form,2715
200058781859464,Form Calculation,Registration Form,2712
200842304701442,Terms & Conditions,Registration Form,2710
82887535408166,Flat Checkbox,Appointment Form,2707
82896554793174,Image Choices,Quote Form,2707
81624708279162,Get User Agent,Registration Form,2706
53155497760261,Date Picker,Registration Form,2702
73374293577165,"Get Form Page URL,Get Visitor Location",Contact Form,2702
70364080948157,"Short Scrollable Terms,Get Visitor Location,E-Signature",Application Form,2701
73447372611254,Short Scrollable Terms,Registration Form,2698
201333133925042,"E-Signature,Terms & Conditions",Consent/Acknowledgement Form,2697
90775360784164,Get Referrer,Payment Form,2692
200285883822055,"E-Signature,Terms & Conditions",Consent/Acknowledgement Form,2685
200860768325862,Form Calculation,Surveys,2684
200935893262056,E-Signature,Consent/Acknowledgement Form,2682
201094044208041,Dynamic Dropdowns,Registration Form,2681
63279078886475,"Get Referrer,Get Form Page URL",Contact Form,2680
82116922824153,"E-Signature,Terms & Conditions",Registration Form,2679
200297145003141,E-Signature,Registration Form,2679
193633761101048,"Spreadsheet to form,E-Signature,Auto Complete",Report Form,2678
200644416665354,Initials,Report Form,2677
90944544117358,Unique ID,Registration Form,2673
62152608607353,Get Visitor Location,Request Form,2672
91295909383974,E-Signature,Consent/Acknowledgement Form,2672
51395758768374,Auto Complete,Registration Form,2669
200608326857155,"Date Picker,Form Calculation,DateTime Single",Order Form,2668
200865682629061,Get Form Page URL,Request Form,2667
90034812269152,Accessibility Enhancer,Report Form,2662
200296859355869,Form Calculation,Registration Form,2660
200226467944154,"Bootstrap Switch Field,Iframe Embed,Toggled Content,Calculator,Random Value Generator,Global Countdown,Minimal Checkbox,Initials,Dynamic QR Code,Animated Heading,Ticker,Button Radios,Short Scrollable Terms",Report Form,2658
52357305798970,PDF Embedder,Feedback Form,2652
200009050162133,"Accessibility Enhancer,Get Form Page URL",Request Form,2652
53116439965968,Get Referrer,Registration Form,2645
61635945365464,Short Scrollable Terms,Booking Form,2643
200396501319046,"Form Calculation,Get Form Page URL",Registration Form,2642
82385453100147,Preview Before Submit,Report Form,2641
81305296965162,Configurable List,Report Form,2640
71656748017160,E-Signature,Quiz Form,2638
90978756136472,Temperature,Report Form,2633
200895043468157,Barcode Scanner,Order Form,2633
200071963980456,Passage Test,Booking Form,2630
93070983695470,"Smooth Signature,Configurable List",Registration Form,2628
201192973822356,"Fancy Checkboxes,Terms & Conditions,Random Value Generator,Get Form Page URL",Request Form,2626
83155660438965,Short Scrollable Terms,Content Form,2624
92376204261150,Take Photo,Application Form,2623
200805656911050,"Take Photo,Google Analytics",Surveys,2623
201214484011136,E-Signature,Consent/Acknowledgement Form,2616
200284426821046,"Smooth Signature,DateTime Single",Registration Form,2614
200328713616147,E-Signature,Report Form,2609
40294297798169,Form Calculation,Report Form,2608
201066094551046,"Take Photo,Form Tabs,Unique ID,Spreadsheet to form",Order Form,2607
91893313523357,Get Form Page URL,Registration Form,2605
82773750316359,E-Signature,Report Form,2603
92695203698167,Form Calculation,Payment Form,2603
200422772136043,"Google Analytics,Country Code,International Telephone Picker,Get Visitor Location",Quiz Form,2600
201085696559164,"E-Signature,Terms & Conditions",Consent/Acknowledgement Form,2600
200118369056048,"Spacer,Unique ID,Iframe Embed",Consent/Acknowledgement Form,2599
201135777711049,"Unique ID,Form Calculation,SMS Confirmation",Consent/Acknowledgement Form,2597
92740657224863,Form Calculation,Order Form,2596
201238505158047,E-Signature,Consent/Acknowledgement Form,2596
200834778647265,Dynamic Dropdowns,Order Form,2595
90418629157160,YouTube,Registration Form,2594
200843659237359,E-Signature,Registration Form,2593
200467040156042,"Terms & Conditions,E-Signature,Checklist",Content Form,2592
200711075121034,E-Signature,Report Form,2592
193536758109064,E-Signature,Report Form,2590
82814796263164,E-Signature,Order Form,2588
90548429573871,"Terms & Conditions,Minimal Checkbox",Booking Form,2588
193425681232154,Take Photo,Registration Form,2588
201283980511451,Multiple Text Fields,Registration Form,2585
90437728468873,Global Countdown,Lead Generation Form,2581
201123048055139,Form Calculation,Order Form,2580
200997287404160,E-Signature,Registration Form,2579
201116415829047,Unique ID,Content Form,2579
200793419780057,E-Signature,Consent/Acknowledgement Form,2577
201061164458045,"Fit Text,Infinite List,Random Value Generator,Social Follow",Registration Form,2576
92347686915370,"GeoComplete,International Telephone Picker,Checkbox in Dropdown,Large Date Picker,Button Checkboxes",Booking Form,2572
200614736093048,"Terms & Conditions,E-Signature,Form Calculation",Booking Form,2572
91892962743370,Configurable List,Report Form,2570
90027902163450,"Field Multiplier,Percentage",Report Form,2569
200211591444040,"Calculator,Form Calculation",Calculation Form,2569
201247011201028,E-Signature,Evaluation Form,2568
200844882714055,"Take Photo,Terms & Conditions,Smooth Signature,Progress Bar",Registration Form,2562
200766698420259,Short Scrollable Terms,Request Form,2561
82711215527957,Get Visitor Location,Request Form,2558
200931197246859,asmSelect,Report Form,2558
91552142158353,"Get Form Page URL,Bootstrap Switch Field",Report Form,2554
200114785336047,Dynamic Textbox,Registration Form,2554
200128681804047,Configurable List,Report Form,2550
51624848625967,E-Signature,Consent/Acknowledgement Form,2549
200914631003036,"E-Signature,Unique ID",Report Form,2548
200717409273857,Social Follow,Order Form,2545
200202970359046,E-Signature,Registration Form,2544
200795649036058,Form Calculation,Registration Form,2544
61433828893971,Field Multiplier,Report Form,2542
90828649806471,YouTube,Registration Form,2535
201098329746058,Form Calculation,Content Form,2534
200895472359061,Submissions Counter,Volunteer Form,2531
92285490176161,User Contributed Checkbox,Registration Form,2530
62885712293161,Image Upload Preview,Registration Form,2529
91917222232249,International Telephone Picker,Payment Form,2527
82553914427360,"Form Calculation,Preview Before Submit,Checkbox in Dropdown",Report Form,2525
31556198121958,E-Signature,Consent/Acknowledgement Form,2524
200123129158041,"Take Photo,Date Picker",Content Form,2523
200214337714041,E-Signature,Report Form,2523
82395959933173,Narrative Fields,Application Form,2522
71835168151356,Terms & Conditions,Booking Form,2520
81364292157156,Unique ID,Order Form,2520
52044795360860,Date Picker,Report Form,2519
91585367861167,"Google Analytics,Get Referrer,Get Form Page URL",Registration Form,2519
200963884003656,"Dynamic Dropdowns,Terms & Conditions",Registration Form,2517
52635074169459,"Form Tabs,Get Form Page URL",Request Form,2515
91765133261152,"Facebook Like Box,Preview Before Submit",Order Form,2510
61626187507157,Terms & Conditions,Registration Form,2509
82711212627955,Get Visitor Location,Registration Form,2509
200785928597675,"E-Signature,Dynamic Dropdowns,Terms & Conditions",Registration Form,2509
42514562884258,Get Form Page URL,Contact Form,2508
70512167842353,"Take Photo,YouTube",Registration Form,2507
200359160859156,Configurable List,Report Form,2507
200636060418043,Take Photo,Request Form,2505
201201491291443,"YouTube,Timer,Countdown",Evaluation Form,2502
93075328059866,"Clone of Terms & Conditions2,Terms & Conditions",Registration Form,2501
82816301062145,Iframe Embed,Lead Generation Form,2500
201322934735048,E-Signature,Surveys,2495
72201104115435,Terms & Conditions,Consent/Acknowledgement Form,2490
193612116428354,MouseStats Form Analytics,Registration Form,2490
201121123842034,"Take Photo,E-Signature",Registration Form,2489
92314368133151,Terms & Conditions,Registration Form,2485
93233829784166,E-Signature,Registration Form,2484
70052189612957,"Get Visitor Location,Get User Agent",Quote Form,2482
200784475154155,"E-Signature,Checklist,Terms & Conditions,PDF Embedder,Unique ID",Request Form,2482
51816088442963,Google Analytics,Registration Form,2481
33173889014862,GPS Location,Report Form,2478
81636890484165,Birth Date Picker,Booking Form,2478
42902310550341,Checklist,Registration Form,2477
93263081961156,E-Signature,Application Form,2477
90752906615360,Fit Text,Registration Form,2476
201184145158047,Unique ID,Request Form,2475
201288079265057,Date Picker,Report Form,2472
200927152815049,Spreadsheet to form,Surveys,2467
201114055893349,"E-mail Validator,PDF Embedder,Form Calculation",Registration Form,2467
81406024898158,E-Signature,Report Form,2465
71565135183355,Dynamic Textbox,Registration Form,2463
200993324408253,E-Signature,Report Form,2463
90506230606145,Short Scrollable Terms,Application Form,2459
70096368172157,Google Analytics,Evaluation Form,2457
200434894633154,Terms & Conditions,Consent/Acknowledgement Form,2456
201124873340143,E-Signature,Appointment Form,2454
200565762147052,"E-Signature,Preview Before Submit",Registration Form,2450
92382634363460,Take Photo,Order Form,2449
201124617076145,E-Signature,Appointment Form,2449
200923557715053,E-Signature,Application Form,2448
52463963816666,Facebook Pixel,Content Form,2444
201225335044038,E-Signature,Consent/Acknowledgement Form,2444
92455735086162,Form Calculation,Request Form,2443
81641374971361,PDF Embedder,Content Form,2440
201193027814348,Terms & Conditions,Content Form,2437
52941784871366,Form Calculation,Evaluation Form,2436
90833824760158,Fancy Checkboxes,Report Form,2436
201137772418252,Short Scrollable Terms,Order Form,2434
200929314244451,Auto Complete,Registration Form,2432
201154828786665,"Terms & Conditions,E-Signature,Get Visitor Location,Form Calculation,Take Photo,BMI Calculator,Geo Stamp",Content Form,2432
60603929150351,Get Form Page URL,Request Form,2431
83315440998263,Terms & Conditions,Application Form,2431
90233940681355,"Unique ID,Substring",Report Form,2430
201137251784149,E-Signature,Report Form,2429
200766808059159,Square Checkbox,Evaluation Form,2426
91886454525165,Get Referrer,Registration Form,2424
90285435642156,Matrix Dynamique,Order Form,2421
201206695687059,"Date Picker,DateTime Single,Take Photo",Report Form,2420
200542686608357,Terms & Conditions,Content Form,2417
